time,open,high,low,close,volume,trade_decision
2024-03-13 10:00:00,2158.543,2163.697,2158.163,2163.406,3931,Buy
2024-03-13 11:00:00,2163.39,2164.269,2161.61,2164.025,4002,Buy
2024-03-13 14:00:00,2166.168,2169.816,2163.566,2168.89,7277,Buy
2024-03-14 00:00:00,2175.548,2176.67,2174.083,2176.321,2771,Buy
2024-03-14 07:00:00,2168.803,2169.138,2167.572,2168.734,4002,Buy
2024-03-14 10:00:00,2170.15,2170.938,2168.1,2170.631,3797,Buy
2024-03-14 19:00:00,2161.518,2163.57,2160.731,2163.549,3396,Buy
2024-03-15 00:00:00,2161.798,2163.221,2160.688,2162.817,2865,Buy
2024-03-15 05:00:00,2164.6,2169.275,2163.575,2169.147,3729,Buy
2024-03-15 08:00:00,2167.155,2169.463,2165.359,2169.066,4780,Buy
2024-03-15 09:00:00,2169.068,2172.812,2167.581,2171.911,4199,Buy
2024-03-17 23:00:00,2154.992,2156.633,2153.928,2156.617,2551,Buy
2024-03-18 11:00:00,2158.25,2161.337,2158.244,2161.115,4614,Buy
2024-03-18 16:00:00,2158.443,2160.803,2154.68,2159.94,5114,Buy
2024-03-18 23:00:00,2161.025,2161.993,2160.481,2161.75,1740,Buy
2024-03-19 12:00:00,2155.585,2158.698,2150.844,2157.092,6942,Buy
2024-03-19 14:00:00,2151.313,2155.484,2148.463,2154.95,6587,Buy
2024-03-19 19:00:00,2156.824,2158.02,2156.298,2157.781,3123,Buy
2024-03-20 00:00:00,2157.154,2157.533,2155.276,2157.186,2484,Buy
2024-03-20 03:00:00,2158.929,2159.916,2158.465,2159.915,2287,Buy
2024-03-20 10:00:00,2154.816,2154.956,2152.395,2154.388,3953,Buy
2024-03-20 13:00:00,2153.25,2158.725,2150.564,2157.95,6797,Buy
2024-03-20 18:00:00,2157.385,2183.779,2157.385,2181.907,30990,Buy
2024-03-21 05:00:00,2203.386,2205.247,2201.91,2204.946,3707,Buy
2024-03-21 09:00:00,2201.565,2206.092,2199.859,2205.415,6125,Buy
2024-03-21 12:00:00,2207.529,2208.911,2203.304,2207.772,7522,Buy
2024-03-21 15:00:00,2176.77,2177.001,2166.396,2174.778,12387,Buy
2024-03-22 07:00:00,2170.169,2170.561,2162.684,2168.498,6735,Buy
2024-03-25 09:00:00,2165.78,2168.849,2164.451,2168.482,4553,Buy
2024-03-25 23:00:00,2172.068,2173.408,2171.326,2172.978,2574,Buy
2024-03-26 05:00:00,2172.318,2173.446,2171.427,2173.021,3085,Buy
2024-03-26 19:00:00,2177.746,2178.247,2176.646,2177.976,3097,Buy
2024-03-26 20:00:00,2178.02,2178.394,2174.708,2177.928,2073,Buy
2024-03-27 13:00:00,2186.174,2193.528,2183.512,2193.402,9034,Buy
2024-03-27 18:00:00,2190.459,2192.489,2189.095,2192.489,3569,Buy
2024-03-28 06:00:00,2197.289,2199.029,2195.211,2198.766,4340,Buy
2024-03-28 09:00:00,2194.828,2197.942,2192.506,2197.863,4626,Buy
2024-03-28 12:00:00,2210.401,2217.064,2205.787,2215.708,11279,Buy
2024-03-28 17:00:00,2220.418,2223.368,2216.789,2222.003,5871,Buy
2024-03-28 19:00:00,2220.478,2222.386,2217.998,2221.778,3975,Buy
2024-04-01 03:00:00,2257.319,2265.281,2256.556,2264.449,4686,Buy
2024-04-01 12:00:00,2246.919,2252.714,2243.659,2252.624,8046,Buy
2024-04-01 17:00:00,2238.157,2239.413,2234.765,2239.227,4533,Buy
2024-04-01 19:00:00,2239.403,2244.822,2239.096,2244.769,3578,Buy
2024-04-02 06:00:00,2253.634,2256.22,2252.373,2255.763,4863,Buy
